Store,Date,Weekly_Sales,Holiday_Flag,Temperature,CPI,Unemployment,Fuel_Price
23,02-12-2011,1552886.59,0,43.6,136.4909333,4.42,3.501
23,09-12-2011,1841173.6,0,36.4,136.5030667,4.42,3.47
23,16-12-2011,2173621.2,0,32.99,136.5335161,4.42,3.445
23,23-12-2011,2587953.32,0,27.8,136.5883871,4.42,3.413
23,30-12-2011,1213486.95,1,22.3,136.6432581,4.42,3.402
23,06-01-2012,1150662.55,0,24.29,136.698129,4.261,3.439
23,13-01-2012,1031451.35,0,28.49,136.753,4.261,3.523
23,20-01-2012,1146992.13,0,15.33,136.8564194,4.261,3.542
23,27-01-2012,1037476.38,0,25.71,136.9598387,4.261,3.568
23,03-02-2012,1261872.67,0,29.71,137.0632581,4.261,3.633
23,10-02-2012,1358444.07,1,26.6,137.1666774,4.261,3.655
23,17-02-2012,1365546.69,0,27.01,137.2583103,4.261,3.703
23,24-02-2012,1272948.27,0,31.12,137.3411034,4.261,3.751
23,02-03-2012,1322852.2,0,25.91,137.4238966,4.261,3.827
23,09-03-2012,1292724.9,0,33.11,137.5066897,4.261,3.876
23,16-03-2012,1258364.31,0,41.19,137.5843871,4.261,3.867
23,23-03-2012,1288154.1,0,57.82,137.6552903,4.261,3.889
23,30-03-2012,1261964.96,0,36.71,137.7261935,4.261,3.921
23,06-04-2012,1604605.69,0,37.43,137.7970968,4.125,3.957
23,13-04-2012,1231752.54,0,41.81,137.868,4.125,4.025
23,20-04-2012,1287899.41,0,56.55,137.9230667,4.125,4.046
23,27-04-2012,1277758.76,0,44.62,137.9781333,4.125,4.023
23,04-05-2012,1317379.68,0,45.88,138.0332,4.125,3.991
23,11-05-2012,1321914.34,0,52.9,138.0882667,4.125,3.947
23,18-05-2012,1332952.47,0,58.42,138.1065806,4.125,3.899
23,25-05-2012,1552934.64,0,66.43,138.1101935,4.125,3.85
23,01-06-2012,1476144.34,0,66.22,138.1138065,4.125,3.798
23,08-06-2012,1568048.54,0,56.82,138.1174194,4.125,3.746
23,15-06-2012,1543667.68,0,64.73,138.1295333,4.125,3.683
23,22-06-2012,1522042.57,0,71.82,138.1629,4.125,3.629
23,29-06-2012,1451782.16,0,64.23,138.1962667,4.125,3.577
23,06-07-2012,1545370.16,0,70.86,138.2296333,4.156,3.538
23,13-07-2012,1384921.63,0,69.19,138.263,4.156,3.561
23,20-07-2012,1381339.23,0,71.13,138.2331935,4.156,3.61
23,27-07-2012,1322932.36,0,69.31,138.2033871,4.156,3.701
23,03-08-2012,1416926.31,0,71.51,138.1735806,4.156,3.698
23,10-08-2012,1436311.76,0,71.12,138.1437742,4.156,3.772
23,17-08-2012,1510131.45,0,69.97,138.1857097,4.156,3.84
23,24-08-2012,1702220.96,0,64.63,138.2814516,4.156,3.874
23,31-08-2012,1577468.78,0,68.34,138.3771935,4.156,3.884
23,07-09-2012,1427162.26,1,66.74,138.4729355,4.156,3.921
23,14-09-2012,1279041.64,0,61.37,138.5673,4.156,3.988
23,21-09-2012,1338627.55,0,56.8,138.6534,4.156,4.056
23,28-09-2012,1319035.06,0,53.71,138.7395,4.156,4.018
23,05-10-2012,1464616.59,0,56.65,138.8256,4.145,4.027
23,12-10-2012,1412925.25,0,48.1,138.9117,4.145,4.029
23,19-10-2012,1363155.77,0,47.89,138.8336129,4.145,4
23,26-10-2012,1347454.59,0,50.56,138.7281613,4.145,3.917
24,05-02-2010,1388725.63,0,22.43,131.5279032,8.326,2.954
24,12-02-2010,1414107.1,1,25.94,131.5866129,8.326,2.94
24,19-02-2010,1385362.49,0,31.05,131.637,8.326,2.909
24,26-02-2010,1158722.74,0,33.98,131.686,8.326,2.91
24,05-03-2010,1412387.37,0,36.73,131.735,8.326,2.919
24,12-03-2010,1309340.16,0,42.31,131.784,8.326,2.938
24,19-03-2010,1222511.29,0,46.09,131.8242903,8.326,2.96
24,26-03-2010,1258311.56,0,48.87,131.863129,8.326,2.963
24,02-04-2010,1478321.26,0,45.22,131.9019677,8.211,2.957
24,09-04-2010,1379579.63,0,62.06,131.9408065,8.211,2.992
24,16-04-2010,1268266.72,0,51.08,131.9809,8.211,3.01
24,23-04-2010,1264117.01,0,51.07,132.0226667,8.211,3.021
24,30-04-2010,1259877.19,0,51.48,132.0644333,8.211,3.042
24,07-05-2010,1409705.03,0,66.65,132.1062,8.211,3.095
24,14-05-2010,1346783.35,0,51.31,132.152129,8.211,3.112
24,21-05-2010,1283482.85,0,60.44,132.2230323,8.211,3.096
24,28-05-2010,1473868.15,0,69.59,132.2939355,8.211,3.046
24,04-06-2010,1566668.91,0,71.99,132.3648387,8.211,3.006
24,11-06-2010,1375458.21,0,64.84,132.4357419,8.211,2.972
24,18-06-2010,1354168.18,0,67.17,132.4733333,8.211,2.942
24,25-06-2010,1399073.75,0,74.9,132.4976,8.211,2.958
24,02-07-2010,1563387.94,0,71.12,132.5218667,8.117,2.958
24,09-07-2010,1665502.55,0,79.05,132.5461333,8.117,2.94
24,16-07-2010,1418697.05,0,76.56,132.5667742,8.117,2.933
24,23-07-2010,1333740.35,0,75.27,132.5825806,8.117,2.924
24,30-07-2010,1387517.63,0,75.91,132.5983871,8.117,2.932
24,06-08-2010,1442819.28,0,74.54,132.6141935,8.117,2.942
24,13-08-2010,1384243.75,0,74.17,132.63,8.117,2.923
24,20-08-2010,1375307.54,0,72.17,132.6616129,8.117,2.913
24,27-08-2010,1350059.35,0,67,132.6932258,8.117,2.885
24,03-09-2010,1366381.6,0,73.52,132.7248387,8.117,2.86
24,10-09-2010,1474498.59,1,67.11,132.7564516,8.117,2.837
24,17-09-2010,1273295.46,0,60.31,132.7670667,8.117,2.846
24,24-09-2010,1169413.27,0,64.3,132.7619333,8.117,2.837
24,01-10-2010,1215273.2,0,66.88,132.7568,8.275,2.84
24,08-10-2010,1361944.94,0,54.82,132.7516667,8.275,2.903
24,15-10-2010,1300806.74,0,52.83,132.7633548,8.275,2.999
24,22-10-2010,1234875.33,0,48.69,132.8170968,8.275,3.049
24,29-10-2010,1244925.94,0,57.29,132.8708387,8.275,3.055
24,05-11-2010,1285358.01,0,42.2,132.9245806,8.275,3.049
24,12-11-2010,1312877.01,0,41.76,132.9783226,8.275,3.065
24,19-11-2010,1277150.6,0,45.63,132.9172,8.275,3.138
24,26-11-2010,1779276.51,1,41.92,132.8369333,8.275,3.186
24,03-12-2010,1413302.7,0,37.08,132.7566667,8.275,3.2
24,10-12-2010,1593012.75,0,27.11,132.6764,8.275,3.255
24,17-12-2010,1663525.77,0,27.99,132.6804516,8.275,3.301
24,24-12-2010,2386015.75,0,27.74,132.7477419,8.275,3.309
24,31-12-2010,1208600.05,1,25.9,132.8150323,8.275,3.336
24,07-01-2011,1178641.71,0,30.72,132.8823226,8.252,3.351
24,14-01-2011,1167740.2,0,22.41,132.9510645,8.252,3.367
24,21-01-2011,1107170.39,0,23.69,133.0285161,8.252,3.391
24,28-01-2011,1126921.34,0,17.91,133.1059677,8.252,3.402
24,04-02-2011,1225182.04,0,23.83,133.1834194,8.252,3.4
24,11-02-2011,1341240.62,1,26.51,133.260871,8.252,3.416
24,18-02-2011,1360150.12,0,34.04,133.3701429,8.252,3.42
24,25-02-2011,1235121.33,0,26.09,133.4921429,8.252,3.452
24,04-03-2011,1346994.53,0,31.36,133.6141429,8.252,3.605
24,11-03-2011,1253218.7,0,39.51,133.7361429,8.252,3.752
24,18-03-2011,1168397.26,0,43.39,133.8492258,8.252,3.796
24,25-03-2011,1158693.12,0,36.88,133.9587419,8.252,3.789
24,01-04-2011,1163803.3,0,35.73,134.0682581,8.212,3.811
24,08-04-2011,1273670.32,0,44.7,134.1777742,8.212,3.895
24,15-04-2011,1245576.65,0,52.36,134.2784667,8.212,3.981
24,22-04-2011,1372484.9,0,46,134.3571,8.212,4.061
24,29-04-2011,1197761.17,0,60.48,134.4357333,8.212,4.117
24,06-05-2011,1339630.35,0,55.75,134.5143667,8.212,4.192
24,13-05-2011,1311950.16,0,58.49,134.593,8.212,4.211
24,20-05-2011,1234281.7,0,59.84,134.6803871,8.212,4.202
24,27-05-2011,1311153.72,0,65.74,134.7677742,8.212,4.134
24,03-06-2011,1554837.62,0,73.12,134.8551613,8.212,4.069
24,10-06-2011,1373841.91,0,70.02,134.9425484,8.212,4.025
24,17-06-2011,1320359.23,0,64.34,135.0837333,8.212,3.989
24,24-06-2011,1304850.67,0,68.88,135.2652667,8.212,3.964
24,01-07-2011,1445596.61,0,70.27,135.4468,8.358,3.916
24,08-07-2011,1567340.07,0,72.56,135.6283333,8.358,3.886
24,15-07-2011,1356938.95,0,74.43,135.7837419,8.358,3.915
24,22-07-2011,1357672.24,0,79.29,135.8738387,8.358,3.972
24,29-07-2011,1310973.06,0,74.84,135.9639355,8.358,4.004
24,05-08-2011,1417616.81,0,74.64,136.0540323,8.358,4.02
24,12-08-2011,1402818.01,0,72.52,136.144129,8.358,3.995
24,19-08-2011,1352039.88,0,69.93,136.183129,8.358,3.942
24,26-08-2011,1402372.09,0,69.94,136.2136129,8.358,3.906
24,02-09-2011,1196105.44,0,68.14,136.2440968,8.358,3.879
24,09-09-2011,1527455.19,1,68.32,136.2745806,8.358,3.93
24,16-09-2011,1227535.97,0,65.56,136.3145,8.358,3.937
24,23-09-2011,1232376.49,0,60.61,136.367,8.358,3.899
24,30-09-2011,1246242.61,0,68,136.4195,8.358,3.858
24,07-10-2011,1405914.39,0,53.87,136.472,8.454,3.775
24,14-10-2011,1333315.03,0,60.21,136.5150968,8.454,3.744
24,21-10-2011,1283563.43,0,56.6,136.5017742,8.454,3.757
24,28-10-2011,1307142.75,0,48,136.4884516,8.454,3.757
24,04-11-2011,1385860.38,0,39.87,136.475129,8.454,3.738
24,11-11-2011,1425078.59,0,46.78,136.4618065,8.454,3.719
24,18-11-2011,1297535.69,0,48.17,136.4666667,8.454,3.717
24,25-11-2011,1761235.67,1,41.83,136.4788,8.454,3.689
24,02-12-2011,1335647.1,0,47.21,136.4909333,8.454,3.666
24,09-12-2011,1529615.54,0,42.3,136.5030667,8.454,3.627
24,16-12-2011,1624994.43,0,36,136.5335161,8.454,3.611
24,23-12-2011,2168344.23,0,36.93,136.5883871,8.454,3.587
24,30-12-2011,1363973.16,1,33.45,136.6432581,8.454,3.566
24,06-01-2012,1251581.89,0,32.86,136.698129,8.659,3.585
24,13-01-2012,1155594.2,0,36.5,136.753,8.659,3.666
24,20-01-2012,1151993.85,0,25.73,136.8564194,8.659,3.705
24,27-01-2012,1057290.41,0,31.92,136.9598387,8.659,3.737
24,03-02-2012,1249696.97,0,38.61,137.0632581,8.659,3.796
24,10-02-2012,1403460.87,1,33.82,137.1666774,8.659,3.826
24,17-02-2012,1326370.08,0,33.92,137.2583103,8.659,3.874
24,24-02-2012,1303233.15,0,37.35,137.3411034,8.659,3.917
24,02-03-2012,1213994.39,0,35.36,137.4238966,8.659,3.983
24,09-03-2012,1325835.7,0,41.5,137.5066897,8.659,4.021
24,16-03-2012,1239299.12,0,48.68,137.5843871,8.659,4.021
24,23-03-2012,1221723.94,0,59.51,137.6552903,8.659,4.054
24,30-03-2012,1230106.13,0,47.28,137.7261935,8.659,4.098
24,06-04-2012,1524734.29,0,45.25,137.7970968,8.983,4.143
24,13-04-2012,1285783.87,0,48.65,137.868,8.983,4.187
24,20-04-2012,1208654.4,0,61.05,137.9230667,8.983,4.17
24,27-04-2012,1194334.65,0,49.26,137.9781333,8.983,4.163
24,04-05-2012,1306551.71,0,52.14,138.0332,8.983,4.124
24,11-05-2012,1355391.79,0,58.7,138.0882667,8.983,4.055
24,18-05-2012,1298809.8,0,63.1,138.1065806,8.983,4.029
24,25-05-2012,1407897.57,0,65.79,138.1101935,8.983,3.979
24,01-06-2012,1467722.19,0,71.79,138.1138065,8.983,3.915
24,08-06-2012,1406313.13,0,59.93,138.1174194,8.983,3.871
24,15-06-2012,1364445.98,0,68.28,138.1295333,8.983,3.786
24,22-06-2012,1434709.63,0,72.29,138.1629,8.983,3.722
24,29-06-2012,1428869.9,0,70.4,138.1962667,8.983,3.667
24,06-07-2012,1645097.75,0,77.18,138.2296333,8.953,3.646
24,13-07-2012,1405475.78,0,75.36,138.263,8.953,3.689
24,20-07-2012,1394299,0,76.42,138.2331935,8.953,3.732
24,27-07-2012,1307339.14,0,73.62,138.2033871,8.953,3.82
24,03-08-2012,1440374.13,0,73.26,138.1735806,8.953,3.819
24,10-08-2012,1497054.81,0,75.53,138.1437742,8.953,3.863
24,17-08-2012,1397970.54,0,72.87,138.1857097,8.953,3.963
24,24-08-2012,1303726.54,0,68.13,138.2814516,8.953,3.997
24,31-08-2012,1344558.92,0,71.18,138.3771935,8.953,4.026
24,07-09-2012,1477134.75,1,72.81,138.4729355,8.953,4.076
24,14-09-2012,1242909.53,0,64.28,138.5673,8.953,4.088
24,21-09-2012,1261158.47,0,61.25,138.6534,8.953,4.203
24,28-09-2012,1259278.36,0,58.86,138.7395,8.953,4.158
24,05-10-2012,1416720.54,0,60.35,138.8256,8.693,4.151
24,12-10-2012,1416301.17,0,51.64,138.9117,8.693,4.186
24,19-10-2012,1255414.84,0,52.59,138.8336129,8.693,4.153
24,26-10-2012,1307182.29,0,55.16,138.7281613,8.693,4.071
25,05-02-2010,677231.63,0,21.1,204.2471935,8.187,2.784
25,12-02-2010,583364.02,1,19.64,204.3857472,8.187,2.773
25,19-02-2010,676260.67,0,24.16,204.4321004,8.187,2.745
25,26-02-2010,628516.57,0,29.16,204.4630869,8.187,2.754
25,05-03-2010,665750.06,0,29.45,204.4940734,8.187,2.777
25,12-03-2010,660619.99,0,40.05,204.5250598,8.187,2.818
25,19-03-2010,659795.84,0,45,204.3782258,8.187,2.844
25,26-03-2010,696687.6,0,45.84,204.201755,8.187,2.854
25,02-04-2010,822486.37,0,47.2,204.0252842,7.856,2.85
25,09-04-2010,712647.97,0,61.36,203.8488134,7.856,2.869
25,16-04-2010,715311.6,0,52.16,203.7307486,7.856,2.899
25,23-04-2010,694531.72,0,46.12,203.6905586,7.856,2.902
25,30-04-2010,706924.02,0,50.97,203.6503685,7.856,2.921
25,07-05-2010,724468.97,0,63.67,203.6101784,7.856,2.966
25,14-05-2010,698073.95,0,50.27,203.6133915,7.856,2.982
25,21-05-2010,704113.22,0,57.17,203.8770235,7.856,2.958
25,28-05-2010,792442.54,0,69.31,204.1406556,7.856,2.899
25,04-06-2010,764155.44,0,69.22,204.4042877,7.856,2.847
25,11-06-2010,737163.2,0,63.68,204.6679198,7.856,2.809
25,18-06-2010,780444.94,0,69.56,204.670036,7.856,2.78
25,25-06-2010,737569.14,0,72.17,204.5675459,7.856,2.808
25,02-07-2010,759407.87,0,66.42,204.4650559,7.527,2.815
25,09-07-2010,719591.13,0,75.24,204.3625658,7.527,2.793
25,16-07-2010,726997.84,0,73.43,204.3571656,7.527,2.783
25,23-07-2010,665290.93,0,75.37,204.4812188,7.527,2.771
25,30-07-2010,682124.34,0,71.99,204.605272,7.527,2.781
25,06-08-2010,699464.43,0,71.79,204.7293252,7.527,2.784
25,13-08-2010,686072.39,0,72.73,204.8533784,7.527,2.805
25,20-08-2010,724499.81,0,71.81,204.8217044,7.527,2.779
25,27-08-2010,711461.95,0,67.15,204.7900305,7.527,2.755
25,03-09-2010,685700.08,0,71.17,204.7583566,7.527,2.715
25,10-09-2010,655811.95,1,61.14,204.7266827,7.527,2.699
25,17-09-2010,628989.88,0,60.13,204.7513279,7.527,2.706
25,24-09-2010,607819.33,0,65.06,204.8182126,7.527,2.713
25,01-10-2010,658640.14,0,57.56,204.8850973,7.484,2.707
25,08-10-2010,674283.86,0,48.46,204.951982,7.484,2.764
25,15-10-2010,616094.72,0,54.09,205.0137637,7.484,2.868
25,22-10-2010,661644.19,0,46.73,205.0627881,7.484,2.917
25,29-10-2010,674458.03,0,55.72,205.1118126,7.484,2.921
25,05-11-2010,696314.53,0,38.8,205.160837,7.484,2.917
25,12-11-2010,713250.08,0,40.68,205.2098614,7.484,2.931
25,19-11-2010,718056.73,0,42.72,205.0992811,7.484,3
25,26-11-2010,1115240.61,1,43.43,204.9621,7.484,3.039
25,03-12-2010,885572.96,0,32.41,204.8249189,7.484,3.046
25,10-12-2010,964729.18,0,22.65,204.6877378,7.484,3.109
25,17-12-2010,1047707.59,0,21.6,204.6321194,7.484,3.14
25,24-12-2010,1295391.19,0,22.94,204.6376731,7.484,3.141
25,31-12-2010,623092.54,1,25.89,204.6432267,7.484,3.179
25,07-01-2011,558794.63,0,29,204.6487803,7.343,3.193
25,14-01-2011,572360.83,0,18.3,204.7026042,7.343,3.205
25,21-01-2011,568093.57,0,23.21,205.0460497,7.343,3.229
25,28-01-2011,600448.69,0,18.92,205.3894952,7.343,3.237
25,04-02-2011,639830.45,0,23.94,205.7329407,7.343,3.231
25,11-02-2011,615666.78,1,21.18,206.0763862,7.343,3.239
25,18-02-2011,634637.03,0,38.42,206.3694701,7.343,3.245
25,25-02-2011,570816.34,0,28.36,206.6424093,7.343,3.274
25,04-03-2011,640912.18,0,31.59,206.9153485,7.343,3.433
25,11-03-2011,599828.39,0,36.73,207.1882876,7.343,3.582
25,18-03-2011,603393.64,0,40.94,207.4283845,7.343,3.631
25,25-03-2011,616324.24,0,38.51,207.6553444,7.343,3.625
25,01-04-2011,618377.79,0,28.5,207.8823043,7.287,3.638
25,08-04-2011,648606.13,0,42.11,208.1092642,7.287,3.72
25,15-04-2011,674562.45,0,51.43,208.3172811,7.287,3.821
25,22-04-2011,756588.42,0,45.87,208.4779405,7.287,3.892
25,29-04-2011,649245,0,58.43,208.6386,7.287,3.962
25,06-05-2011,659446.55,0,49.5,208.7992595,7.287,4.046
25,13-05-2011,684783.15,0,60.1,208.9599189,7.287,4.066
25,20-05-2011,677971.33,0,56.56,208.7583165,7.287,4.062
25,27-05-2011,718373.94,0,67.18,208.556714,7.287,3.985
25,03-06-2011,737551.74,0,70.69,208.3551116,7.287,3.922
25,10-06-2011,740259.63,0,71.45,208.1535092,7.287,3.881
25,17-06-2011,717373.43,0,63.58,208.1265604,7.287,3.842
25,24-06-2011,699270.1,0,70.71,208.2306018,7.287,3.804
25,01-07-2011,706206.86,0,66.61,208.3346432,7.274,3.748
25,08-07-2011,698529.64,0,71.64,208.4386847,7.274,3.711
25,15-07-2011,680510.23,0,72.67,208.5309337,7.274,3.76
25,22-07-2011,670854.96,0,78.1,208.5937018,7.274,3.811
25,29-07-2011,668390.82,0,74.72,208.6564699,7.274,3.829
25,05-08-2011,679706.01,0,74,208.719238,7.274,3.842
25,12-08-2011,667130.48,0,70.93,208.7820061,7.274,3.812
25,19-08-2011,688958.75,0,68.09,208.8424359,7.274,3.747
25,26-08-2011,726422.55,0,66.8,208.902476,7.274,3.704
25,02-09-2011,699779,0,67.2,208.9625161,7.274,3.703
25,09-09-2011,673248.48,1,67.51,209.0225562,7.274,3.738
25,16-09-2011,628720.46,0,62.05,209.1893892,7.274,3.742
25,23-09-2011,620885.93,0,60.28,209.4986126,7.274,3.711
25,30-09-2011,639160.24,0,60.7,209.807836,7.274,3.645
25,07-10-2011,671522.87,0,50.82,210.1170595,7.082,3.583
25,14-10-2011,646915.47,0,58.95,210.4027602,7.082,3.541
25,21-10-2011,690675.5,0,50.22,210.5473252,7.082,3.57
25,28-10-2011,724443.97,0,46.28,210.6918901,7.082,3.569
25,04-11-2011,718393.61,0,40.88,210.8364551,7.082,3.551
25,11-11-2011,719235.07,0,44.81,210.9810201,7.082,3.53
25,18-11-2011,728525.6,0,46.41,211.1847207,7.082,3.53
25,25-11-2011,1116211.39,1,43.49,211.4120757,7.082,3.492
25,02-12-2011,878314.57,0,42.85,211.6394306,7.082,3.452
25,09-12-2011,916446.02,0,38.69,211.8667856,7.082,3.415
25,16-12-2011,997502.47,0,33.09,212.0685039,7.082,3.413
25,23-12-2011,1290532.97,0,36.56,212.2360401,7.082,3.389
25,30-12-2011,683665.37,1,32.42,212.4035763,7.082,3.389
25,06-01-2012,636419.12,0,30.23,212.5711125,6.961,3.422
25,13-01-2012,614764.31,0,34.6,212.7386486,6.961,3.513
25,20-01-2012,594744.89,0,23.87,212.8336399,6.961,3.533
25,27-01-2012,589554.29,0,32.24,212.9286312,6.961,3.567
25,03-02-2012,642776.4,0,34.98,213.0236225,6.961,3.617
25,10-02-2012,658984.38,1,32.47,213.1186138,6.961,3.64
25,17-02-2012,654088.02,0,32.23,213.2732106,6.961,3.695
25,24-02-2012,613501.05,0,35.51,213.4725116,6.961,3.739
25,02-03-2012,643155.89,0,36.01,213.6718127,6.961,3.816
25,09-03-2012,643711.53,0,37.44,213.8711137,6.961,3.848
25,16-03-2012,638204.27,0,50.64,214.0167132,6.961,3.862
25,23-03-2012,672831.78,0,62.7,214.0907105,6.961,3.9
25,30-03-2012,684348.92,0,47.92,214.1647079,6.961,3.953
25,06-04-2012,791356.9,0,44.73,214.2387053,7.139,3.996
25,13-04-2012,658691.56,0,42.46,214.3127027,7.139,4.044
25,20-04-2012,661566.48,0,57.1,214.3675045,7.139,4.027
25,27-04-2012,655157.32,0,44.2,214.4223063,7.139,4.004
25,04-05-2012,696421.72,0,58.76,214.4771081,7.139,3.951
25,11-05-2012,739866.16,0,59.21,214.5319099,7.139,3.889
25,18-05-2012,717207.19,0,58.21,214.5485571,7.139,3.848
25,25-05-2012,783371.02,0,67.69,214.5499425,7.139,3.798
25,01-06-2012,694765.95,0,69.54,214.5513278,7.139,3.742
25,08-06-2012,730254.19,0,58.48,214.5527132,7.139,3.689
25,15-06-2012,753860.89,0,68.34,214.5653243,7.139,3.62
25,22-06-2012,721601.9,0,73.52,214.606,7.139,3.564
25,29-06-2012,718890.81,0,69.84,214.6466757,7.139,3.506
25,06-07-2012,753385.55,0,75.52,214.6873514,7.28,3.475
25,13-07-2012,714093.95,0,73.87,214.728027,7.28,3.523
25,20-07-2012,685676.58,0,74.32,214.7331351,7.28,3.567
25,27-07-2012,659109.53,0,72.98,214.7382432,7.28,3.647
25,03-08-2012,709724.6,0,72.08,214.7433514,7.28,3.654
25,10-08-2012,710496.97,0,71.93,214.7484595,7.28,3.722
25,17-08-2012,728467.72,0,66.99,214.825578,7.28,3.807
25,24-08-2012,756527.64,0,64.53,214.9567044,7.28,3.834
25,31-08-2012,714828.73,0,68.55,215.0878309,7.28,3.867
25,07-09-2012,671482.9,1,72.79,215.2189573,7.28,3.911
25,14-09-2012,657241.63,0,60.9,215.3583757,7.28,3.948
25,21-09-2012,664745.2,0,57.6,215.5475459,7.28,4.038
25,28-09-2012,683300.84,0,54.52,215.7367162,7.28,3.997
25,05-10-2012,699536.73,0,57.58,215.9258865,7.293,3.985
25,12-10-2012,697317.41,0,43.74,216.1150568,7.293,4
25,19-10-2012,685531.85,0,51.93,216.1464699,7.293,3.969
25,26-10-2012,688940.94,0,56.69,216.1515902,7.293,3.882
26,05-02-2010,1034119.21,0,9.55,131.5279032,8.488,2.788
26,12-02-2010,1015684.09,1,18.14,131.5866129,8.488,2.771
26,19-02-2010,999348.55,0,22.62,131.637,8.488,2.747
26,26-02-2010,855385.01,0,27.32,131.686,8.488,2.753
26,05-03-2010,1005669.58,0,28.6,131.735,8.488,2.766
26,12-03-2010,963382.09,0,31.1,131.784,8.488,2.805
26,19-03-2010,903366.55,0,35.34,131.8242903,8.488,2.834
26,26-03-2010,893613,0,35.26,131.863129,8.488,2.831
26,02-04-2010,1029849.2,0,36.53,131.9019677,8.512,2.826
26,09-04-2010,1022293.81,0,50.13,131.9408065,8.512,2.849
26,16-04-2010,905548.38,0,36.6,131.9809,8.512,2.885
26,23-04-2010,881930.87,0,39.68,132.0226667,8.512,2.895
26,30-04-2010,904503.85,0,40.56,132.0644333,8.512,2.935
26,07-05-2010,1074479.73,0,54.72,132.1062,8.512,2.981
26,14-05-2010,972663.59,0,39.08,132.152129,8.512,2.983
26,21-05-2010,986765.01,0,50.81,132.2230323,8.512,2.961
26,28-05-2010,1069851.59,0,61.65,132.2939355,8.512,2.906
26,04-06-2010,1003202.66,0,58.46,132.3648387,8.512,2.857
26,11-06-2010,1073862.59,0,51.62,132.4357419,8.512,2.83
26,18-06-2010,1001286.67,0,53.62,132.4733333,8.512,2.805
26,25-06-2010,976242.09,0,63.78,132.4976,8.512,2.81
26,02-07-2010,1078455.48,0,58.9,132.5218667,8.445,2.815
26,09-07-2010,1122356.53,0,71.08,132.5461333,8.445,2.806
26,16-07-2010,1028151.72,0,67.66,132.5667742,8.445,2.796
26,23-07-2010,971615.62,0,65.4,132.5825806,8.445,2.784
26,30-07-2010,1005324.28,0,63.79,132.5983871,8.445,2.792
26,06-08-2010,1125329.77,0,62.93,132.6141935,8.445,2.792
26,13-08-2010,1011938.29,0,61.58,132.63,8.445,2.81
26,20-08-2010,1007385.36,0,62.68,132.6616129,8.445,2.796
26,27-08-2010,977322.52,0,57.23,132.6932258,8.445,2.77
26,03-09-2010,1037549.71,0,66.93,132.7248387,8.445,2.735
26,10-09-2010,1042226.3,1,54.82,132.7564516,8.445,2.717
26,17-09-2010,923473.7,0,50.08,132.7670667,8.445,2.716
26,24-09-2010,868636.3,0,52.47,132.7619333,8.445,2.718
26,01-10-2010,923221.52,0,57.8,132.7568,8.149,2.717
26,08-10-2010,1001069.52,0,46.81,132.7516667,8.149,2.776
26,15-10-2010,937956.89,0,39.93,132.7633548,8.149,2.878
26,22-10-2010,916522.66,0,36.13,132.8170968,8.149,2.919
26,29-10-2010,895069.88,0,40.3,132.8708387,8.149,2.938
26,05-11-2010,970224.51,0,30.51,132.9245806,8.149,2.938
26,12-11-2010,971193.01,0,37.51,132.9783226,8.149,2.961
26,19-11-2010,901972.7,0,36.73,132.9172,8.149,3.03
26,26-11-2010,1286833.62,1,28.11,132.8369333,8.149,3.07
26,03-12-2010,1016143.64,0,27.73,132.7566667,8.149,3.065
26,10-12-2010,1149612.04,0,16.6,132.6764,8.149,3.132
26,17-12-2010,1196813.33,0,20.61,132.6804516,8.149,3.139
26,24-12-2010,1573982.47,0,21.81,132.7477419,8.149,3.15
26,31-12-2010,877268.29,1,18.73,132.8150323,8.149,3.177
26,07-01-2011,938149.21,0,21.13,132.8823226,7.907,3.193
26,14-01-2011,812323.29,0,16.7,132.9510645,7.907,3.215
26,21-01-2011,809833.21,0,12.98,133.0285161,7.907,3.232
26,28-01-2011,817485.14,0,5.54,133.1059677,7.907,3.243
26,04-02-2011,911807.02,0,11.17,133.1834194,7.907,3.24
26,11-02-2011,1010711.08,1,15.12,133.260871,7.907,3.255
26,18-02-2011,981978.02,0,19.63,133.3701429,7.907,3.263
26,25-02-2011,910298.44,0,16.3,133.4921429,7.907,3.281
26,04-03-2011,945643.17,0,14.31,133.6141429,7.907,3.437
26,11-03-2011,946614.55,0,28.13,133.7361429,7.907,3.6
26,18-03-2011,887426.12,0,31.76,133.8492258,7.907,3.634
26,25-03-2011,866566.54,0,22.99,133.9587419,7.907,3.624
26,01-04-2011,849231.61,0,22.99,134.0682581,7.818,3.638
26,08-04-2011,985229.81,0,29.09,134.1777742,7.818,3.72
26,15-04-2011,863266.12,0,39.46,134.2784667,7.818,3.823
26,22-04-2011,921700.61,0,33.81,134.3571,7.818,3.919
26,29-04-2011,873450.29,0,47.17,134.4357333,7.818,3.988
26,06-05-2011,1024778.23,0,45,134.5143667,7.818,4.078
26,13-05-2011,941008.85,0,48.2,134.593,7.818,4.095
26,20-05-2011,938334.62,0,48.86,134.6803871,7.818,4.101
26,27-05-2011,996723.58,0,56.74,134.7677742,7.818,4.034
26,03-06-2011,1054454.4,0,60.49,134.8551613,7.818,3.973
26,10-06-2011,1094058.68,0,59.85,134.9425484,7.818,3.924
26,17-06-2011,981646.46,0,54.5,135.0837333,7.818,3.873
26,24-06-2011,997474.93,0,56.94,135.2652667,7.818,3.851
